productAsin,country,date,isVerified,ratingScore,reviewTitle,reviewDescription,reviewUrl,reviewedIn,variant,variantAsin,year,month,reviewLength,cleanedReview,sentiment,sentiment_label
B0CHX1W1XY,India,2024-05-23,True,4,Camera quality is good,All good but have little heating problem.,https://www.amazon.in/gp/customer-reviews/R2EX5FB2BHJ0ZD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX1W1XY,Reviewed in India on 23 May 2024,Colour: BlackSize: 128 GB,B0CHX1W1XY,2024,5,41,good little heating problem,0.25625,Neutral
B0CHX1W1XY,India,2024-01-07,False,4,I like this phone,No review text provided,https://www.amazon.in/gp/customer-reviews/R37Z90H1KUSJU1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6N27Y,Reviewed in India on 7 January 2024,Colour: BlueSize: 256 GB,B0CHX6N27Y,2024,1,23,no review text provided,0.0,Neutral
B0CHX1W1XY,India,2024-01-29,False,2,Most third class iPhone ever... !!!,"I had iphone 11, pretty decent phone and I was proud with that phone. The finishing of iPhone 11 was the best, super camera and nice display.This iPhone 15 is a huge letdown... Small phone, no white color available and camera, photo quality is below than average. Many issues are there... Phone heats up, many times phone volume gets down without any reason and you will miss important calls. Most funny issue is my phone frequently forgetting my face and you cant accept call. It freezes... You will see phone is ringing infront of you but, you can't accept that call...!!! I bought iPhone 15 @79999/- in the month of October and in January it is on sale, gone down to 65000/-... so huge fall in price in such short time...!!! Apple... clock is ticking... another Nokia...😊",https://www.amazon.in/gp/customer-reviews/R3ER7HEVJUV9B6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6N27Y,Reviewed in India on 29 January 2024,Colour: BlueSize: 256 GB,B0CHX6N27Y,2024,1,774,iphone 11 pretty decent phone proud phone finishing iphone 11 best super camera nice displaythis iphone 15 huge letdown small phone no white color available camera photo quality average many issues phone heats many times phone volume gets without reason miss important calls funny issue phone frequently forgetting face cant accept call freezes see phone ringing infront cant accept call bought iphone 15 79999 month october january sale gone 65000 huge fall price short time apple clock ticking another nokia😊,0.2720091540404041,Neutral
B0CHX1W1XY,India,2024-02-25,False,1,Worst,"Worst phone , the phone is hanging , and heating issues not worth to the amount , don’t buy it",https://www.amazon.in/gp/customer-reviews/R2JRCJ7L78NXHS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6N27Y,Reviewed in India on 25 February 2024,Colour: BlueSize: 256 GB,B0CHX6N27Y,2024,2,94,worst phone phone hanging heating issues not worth amount ’ buy,-0.575,Negative
B0CHX1W1XY,India,2023-10-13,False,5,Best phone I ever got!!!,I'm moved from a Android to iOS and this is the most powerfull thing iv used it looks so good  the size is perfect color blue is OP overall value for money performance OP!!,https://www.amazon.in/gp/customer-reviews/R2U6GPC0C64GLW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6N27Y,Reviewed in India on 13 October 2023,Colour: BlueSize: 256 GB,B0CHX6N27Y,2023,10,172,im moved android ios powerfull thing iv used looks good size perfect color blue op overall value money performance op,0.44000000000000006,Positive
B0CHX1W1XY,India,2023-10-23,True,1,Worst experience,Worst,https://www.amazon.in/gp/customer-reviews/RQDJA8S8XUENQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 23 October 2023,Colour: GreenSize: 128 GB,B0CHX6NQMD,2023,10,5,worst,-1.0,Negative
B0CHX1W1XY,India,2024-05-03,False,5,Iphone,Most suitable and superb and awesome phone and fantastic phone forever and this is precious phoneLove for use and compatible for all,https://www.amazon.in/gp/customer-reviews/R3QEHODE66GB5S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 3 May 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,2024,5,132,suitable superb awesome phone fantastic phone forever precious phonelove use compatible,0.6583333333333333,Positive
B0CHX1W1XY,India,2024-07-20,False,1,Not worth it,"Over heating and battery drains quickly, never able to use outside due to over heating.  ... . . .  .",https://www.amazon.in/gp/customer-reviews/R4YE0NT63N34J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 20 July 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,2024,7,101,heating battery drains quickly never able use outside due heating,-0.125,Neutral
B0CHX1W1XY,India,2023-10-12,False,4,Well it's better than 14 series have to give it thatl,The phone itself feels extremely lighter than the previous series and feels les venerable to falls the camera improvement are beyond nice..,https://www.amazon.in/gp/customer-reviews/R2FOPSG3PY9M8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 12 October 2023,Colour: GreenSize: 128 GB,B0CHX6NQMD,2023,10,139,phone feels extremely lighter previous series feels les venerable falls camera improvement beyond nice,0.10277777777777779,Neutral
B0CHX1W1XY,India,2024-02-20,False,5,good to buy,very happy to buy after moving android to iphone . Camera is goood and perfomance also good battery life is also good.,https://www.amazon.in/gp/customer-reviews/R1E7EK3W5C3IPG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 20 February 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,2024,2,118,happy buy moving android iphone camera goood perfomance also good battery life also good,0.7999999999999999,Positive
B0CHX1W1XY,India,2024-02-18,False,5,Good,Woooooooow very bootyful camera phone with no use dandia island and bery very dangerous processor phone only for risthedaro ki gand jalane lai liye,https://www.amazon.in/gp/customer-reviews/R2ANDXKH4OW836/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 18 February 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,2024,2,147,woooooooow bootyful camera phone no use dandia island bery dangerous processor phone risthedaro ki gand jalane lai liye,-0.19333333333333336,Neutral
B0CHX1W1XY,India,2023-12-15,False,2,I dnt like this,Heating issue.. 15 min video recording.. full heating mobile..  some laaging issues..  25K android mobile is much better than this phone..  only buildup purpose u can use this..,https://www.amazon.in/gp/customer-reviews/R1K8VLNJN8TF87/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 15 December 2023,Colour: GreenSize: 128 GB,B0CHX6NQMD,2023,12,177,heating issue 15 min video recording full heating mobile laaging issues 25k android mobile much better phone buildup purpose u use,0.2833333333333333,Neutral
B0CHX1W1XY,India,2024-07-24,False,1,Do not buy with exchange,"*Nothing to say about the iPhone. It’s the best that is available.*Lot to say about Amazon’s delivery and exchange. Unfortunately had the idea to buy this with exchange of iPhone XR (bought from Amazon itself, invoice existing). On first attempt, the deliver agent says code fro rabbit exchange not working let me re attempt the delivery tomorrow. That tomorrow became 2 days, after lot of phone calls with Amazon and emails to and fro on 2nd attempt The rabbit exchange app that Amazon is mandating for exchange passed all the test (including battery at 80% life). But in the summery showed ‘mri_battery genuine’ and ‘mri_camera genuine’ as failed and generated a code which the delivery agent couldn’t input in his mobile. Says exchange is rejected ( mind you no message to that effect was displayed in his app), promptly cancels order and goes away.And that is the end of me buying high value electronic goods from Amazon.Do a favour do not buy with exchange from Amazon! You would save yourselves a lot of hassle.And Congratulations Amazon india folks on completing the process to make Amazon the worst customer centric company. May you crash and burn.",https://www.amazon.in/gp/customer-reviews/R35ZOKIMSPG6L2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 24 July 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,2024,7,1156,nothing say iphone ’ best availablelot say amazon ’ delivery exchange unfortunately idea buy exchange iphone xr bought amazon invoice existing first attempt deliver agent says code fro rabbit exchange not working let attempt delivery tomorrow tomorrow became 2 days lot phone calls amazon emails fro 2nd attempt rabbit exchange app amazon mandating exchange passed test including battery 80 life summery showed ‘ mribattery genuine ’ ‘ mricamera genuine ’ failed generated code delivery agent ’ input mobile says exchange rejected mind no message effect displayed app promptly cancels order goes awayand end buying high value electronic goods amazondo favour not buy exchange amazon would save lot hassleand congratulations amazon india folks completing process make amazon worst customer centric company may crash burn,0.024999999999999977,Neutral
B0CHX1W1XY,India,2024-05-23,True,1,Don't buy flagship mobiles in Amazon,"Received a defective product from Amazon. There was a deep hairline crack in the screen while unboxing the brand new iPhone 15.Initially Amazon didn't take any action or resolution. After I reached out to Apple, got to know that there are no such policies that customer should only reachout to Apple after purchasing Apple products. Resellers like Amazon should be responsible for any kind of damages. Finally after highlighting this point with Amazon, I got my refund.Similar issue happend with the Samsung s24 which I recently purchased.Amazon selling completely defective products.",https://www.amazon.in/gp/customer-reviews/R27JJF8KQ2938V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 23 May 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,2024,5,584,received defective product amazon deep hairline crack screen unboxing brand new iphone 15initially amazon didnt take action resolution reached apple got know no policies customer reachout apple purchasing apple products resellers like amazon responsible kind damages finally highlighting point amazon got refundsimilar issue happend samsung s24 recently purchasedamazon selling completely defective products,0.11363636363636365,Neutral
B0CHX1W1XY,India,2023-11-16,True,5,It’s good,It’s good,https://www.amazon.in/gp/customer-reviews/R2LMSPHS2RRNPL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 16 November 2023,Colour: GreenSize: 128 GB,B0CHX6NQMD,2023,11,9,’ good,0.7,Positive
B0CHX1W1XY,India,2023-11-05,True,5,Vry good,Good product 👍,https://www.amazon.in/gp/customer-reviews/R308LOR0DWDZTJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 5 November 2023,Colour: GreenSize: 128 GB,B0CHX6NQMD,2023,11,14,good product 👍,0.7,Positive
B0CHX1W1XY,India,2023-10-15,True,5,Fantastic,Very Nice Phone,https://www.amazon.in/gp/customer-reviews/R1NTPW3313S1Z3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 15 October 2023,Colour: GreenSize: 128 GB,B0CHX6NQMD,2023,10,15,nice phone,0.78,Positive
B0CHX1W1XY,India,2023-10-14,True,5,Very good phone,The quality is good it is durable charging is fast and long lasting,https://www.amazon.in/gp/customer-reviews/R4ZTS070PWDKX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 14 October 2023,Colour: GreenSize: 128 GB,B0CHX6NQMD,2023,10,67,quality good durable charging fast long lasting,0.21249999999999997,Neutral
B0CHX1W1XY,India,2024-04-14,True,1,PHONE HEATING WITHIN MINUTES OF USE,"We have brought Apple i phone, in hope to get a good phone after spending heavy money it,s great disappointment that the phone is heating up heavily even for 02 minutes of use,the battery dried up automatically when idle with in one hour.Such defective piece apple and amazon are selling after taking high prices,great disappointment. Now after purchase we have to run to service center to repair brand new phone.. Misery of the situation.",https://www.amazon.in/gp/customer-reviews/R277G9RIPFYACR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 14 April 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,2024,4,439,brought apple phone hope get good phone spending heavy money great disappointment phone heating heavily even 02 minutes usethe battery dried automatically idle one hoursuch defective piece apple amazon selling taking high pricesgreat disappointment purchase run service center repair brand new phone misery situation,-0.010363636363636367,Neutral
B0CHX1W1XY,India,2024-07-03,True,1,Duplicate iphone,Battery backup is very low and getting heated in 15 minutes only this is a duplicate iphone .amazon is selling duplicate,https://www.amazon.in/gp/customer-reviews/R2JJ5PNEGY2I36/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 3 July 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,2024,7,120,battery backup low getting heated 15 minutes duplicate iphone amazon selling duplicate,0.0,Neutral
B0CHX1W1XY,India,2024-08-15,False,2,Battery and camera performance,It is my personal review after using it for more than 6 monthBattery is not Upto mark you have to charge couple of times in a day even you are not playing any gamesRefresh rate is very slow camera quality also decreases after month of use but phone give u an awesome feeling,https://www.amazon.in/gp/customer-reviews/R6SL6C16BNN6C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 15 August 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,2024,8,274,personal review using 6 monthbattery not upto mark charge couple times day even not playing gamesrefresh rate slow camera quality also decreases month use phone give u awesome feeling,0.27749999999999997,Neutral
B0CHX1W1XY,India,2024-06-16,False,5,Alhamdulillah One More Added By The Mercy Of Allah SWT 💗,"Performance , sound quality , value for money , fast charging , touch is very good , battery is 👍🏻",https://www.amazon.in/gp/customer-reviews/R2E9YUKV7EN0DV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 16 June 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,2024,6,98,performance sound quality value money fast charging touch good battery 👍🏻,0.5033333333333333,Positive
B0CHX1W1XY,India,2024-01-19,True,1,आइफ़ोन १५,"camera quality very poor, performance इस लो",https://www.amazon.in/gp/customer-reviews/R3NTF6KK1H6DMW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6NQMD,Reviewed in India on 19 January 2024,Colour: GreenSize: 128 GB,B0CHX6NQMD,2024,1,43,camera quality poor performance इस लो,-0.52,Negative
B0CHX1W1XY,India,2024-01-02,True,5,Excellent Product,This phone is good and quite seamless for multitasking and the camera quality and features is excellent.,https://www.amazon.in/gp/customer-reviews/R3CJOGWXD7GY51/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 2 January 2024,Colour: BlackSize: 256 GB,B0CHX2WQLX,2024,1,104,phone good quite seamless multitasking camera quality features excellent,0.6,Positive
B0CHX1W1XY,India,2023-12-13,True,5,Enjoying iphone15,"Moved from android, display is impressiveCamera quality is excellent with 48MPBattery life is around 1.5 days on medium usage, around 1 day on more usage.No heating issues in latest OS update 17.1/17.2.Overall enjoying the product",https://www.amazon.in/gp/customer-reviews/R38R0A4I88M6AA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 13 December 2023,Colour: BlackSize: 256 GB,B0CHX2WQLX,2023,12,230,moved android display impressivecamera quality excellent 48mpbattery life around 15 days medium usage around 1 day usageno heating issues latest os update 171172overall enjoying product,0.625,Positive
B0CHX1W1XY,India,2023-12-16,True,5,Great phone,"Finally switched to android after using Nokia 8 sirocco for almost 5 years when it gave up , switched to IOS , good phone. Worth buying.",https://www.amazon.in/gp/customer-reviews/RVVPFXOCKZJWC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 16 December 2023,Colour: BlackSize: 256 GB,B0CHX2WQLX,2023,12,136,finally switched android using nokia 8 sirocco almost 5 years gave switched ios good phone worth buying,0.3333333333333333,Positive
B0CHX1W1XY,India,2023-11-28,True,5,Phenomenal Upgrade,I upgraded from my old iPhone 11 and it’s been a very smooth experience using this device.,https://www.amazon.in/gp/customer-reviews/R2EOJP7QHOLWSR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 28 November 2023,Colour: BlackSize: 256 GB,B0CHX2WQLX,2023,11,90,upgraded old iphone 11 ’ smooth experience using device,0.31,Positive
B0CHX1W1XY,India,2024-01-15,True,5,On Time delivery,Good and quality,https://www.amazon.in/gp/customer-reviews/R3LURA91X85BDO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 15 January 2024,Colour: BlackSize: 256 GB,B0CHX2WQLX,2024,1,16,good quality,0.7,Positive
B0CHX1W1XY,India,2023-11-26,True,5,Great Phone,There is heating issue still there which not going to resolve yet officially,https://www.amazon.in/gp/customer-reviews/R19KJ4OO7QNRXK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 26 November 2023,Colour: BlackSize: 256 GB,B0CHX2WQLX,2023,11,76,heating issue still not going resolve yet officially,0.0,Neutral
B0CHX1W1XY,India,2023-12-28,True,5,Too good,Too good,https://www.amazon.in/gp/customer-reviews/R3V783TGZM7HZO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 28 December 2023,Colour: BlackSize: 256 GB,B0CHX2WQLX,2023,12,8,good,0.7,Positive
B0CHX1W1XY,India,2023-10-01,True,5,Top Classy,As usual I am a fan of Apple. After 11 I upgraded to 15. Same day delivery I got on launch day. Very smooth vs 11.,https://www.amazon.in/gp/customer-reviews/R3R0U1CUZTBO73/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 1 October 2023,Colour: BlackSize: 256 GB,B0CHX2WQLX,2023,10,114,usual fan apple 11 upgraded 15 day delivery got launch day smooth vs 11,0.09000000000000001,Neutral
B0CHX1W1XY,India,2023-11-21,True,5,Fast delivery,Good deal,https://www.amazon.in/gp/customer-reviews/R29ZY2688DJ8SO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 21 November 2023,Colour: BlackSize: 256 GB,B0CHX2WQLX,2023,11,9,good deal,0.7,Positive
B0CHX1W1XY,India,2023-10-17,True,5,Genuine product,No review text provided,https://www.amazon.in/gp/customer-reviews/RKP54JJ1MYRE9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2WQLX,Reviewed in India on 17 October 2023,Colour: BlackSize: 256 GB,B0CHX2WQLX,2023,10,23,no review text provided,0.0,Neutral
